"rate_mode","physical_rate_khz","bandwidth_khz","super_frame_num","brd_blocks","ul_blocks","dl_blocks","total_ul_dl_blocks","raw_period_us","frame_period_us","frame_count","added_gap_us","normal_solution","total_duration_us"
"11","128","500","8","2","10","14","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","10","15","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","10","16","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","11","1","12","75470","78125","64","2655","1","5000000"
"11","128","500","8","2","11","2","13","79566","93750","32","14184","1","3000000"
"11","128","500","8","2","11","3","14","83662","93750","32","10088","1","3000000"
"11","128","500","8","2","11","4","15","87758","93750","32","5992","1","3000000"
"11","128","500","8","2","11","5","16","91854","93750","32","1896","1","3000000"
"11","128","500","8","2","11","6","17","95950","100000","40","4050","1","4000000"
"11","128","500","8","2","11","7","18","100046","109375","64","9329","1","7000000"
"11","128","500","8","2","11","8","19","104142","109375","64","5233","1","7000000"
"11","128","500","8","2","11","9","20","108238","109375","64","1137","1","7000000"
"11","128","500","8","2","11","10","21","112334","125000","8","12666","1","1000000"
"11","128","500","8","2","11","11","22","116430","125000","8","8570","1","1000000"
"11","128","500","8","2","11","12","23","120526","125000","8","4474","1","1000000"
"11","128","500","8","2","11","13","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","11","14","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","11","15","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","11","16","27","136910","140625","64","3715","1","9000000"
"11","128","500","8","2","12","1","13","79566","93750","32","14184","1","3000000"
"11","128","500","8","2","12","2","14","83662","93750","32","10088","1","3000000"
"11","128","500","8","2","12","3","15","87758","93750","32","5992","1","3000000"
"11","128","500","8","2","12","4","16","91854","93750","32","1896","1","3000000"
"11","128","500","8","2","12","5","17","95950","100000","40","4050","1","4000000"
"11","128","500","8","2","12","6","18","100046","109375","64","9329","1","7000000"
"11","128","500","8","2","12","7","19","104142","109375","64","5233","1","7000000"
"11","128","500","8","2","12","8","20","108238","109375","64","1137","1","7000000"
"11","128","500","8","2","12","9","21","112334","125000","8","12666","1","1000000"
"11","128","500","8","2","12","10","22","116430","125000","8","8570","1","1000000"
"11","128","500","8","2","12","11","23","120526","125000","8","4474","1","1000000"
"11","128","500","8","2","12","12","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","12","13","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","12","14","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","12","15","27","136910","140625","64","3715","1","9000000"
"11","128","500","8","2","12","16","28","141006","150000","40","8994","1","6000000"
"11","128","500","8","2","13","1","14","83662","93750","32","10088","1","3000000"
"11","128","500","8","2","13","2","15","87758","93750","32","5992","1","3000000"
"11","128","500","8","2","13","3","16","91854","93750","32","1896","1","3000000"
"11","128","500","8","2","13","4","17","95950","100000","40","4050","1","4000000"
"11","128","500","8","2","13","5","18","100046","109375","64","9329","1","7000000"
"11","128","500","8","2","13","6","19","104142","109375","64","5233","1","7000000"
"11","128","500","8","2","13","7","20","108238","109375","64","1137","1","7000000"
"11","128","500","8","2","13","8","21","112334","125000","8","12666","1","1000000"
"11","128","500","8","2","13","9","22","116430","125000","8","8570","1","1000000"
"11","128","500","8","2","13","10","23","120526","125000","8","4474","1","1000000"
"11","128","500","8","2","13","11","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","13","12","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","13","13","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","13","14","27","136910","140625","64","3715","1","9000000"
"11","128","500","8","2","13","15","28","141006","150000","40","8994","1","6000000"
"11","128","500","8","2","13","16","29","145102","150000","40","4898","1","6000000"
"11","128","500","8","2","14","1","15","87758","93750","32","5992","1","3000000"
"11","128","500","8","2","14","2","16","91854","93750","32","1896","1","3000000"
"11","128","500","8","2","14","3","17","95950","100000","40","4050","1","4000000"
"11","128","500","8","2","14","4","18","100046","109375","64","9329","1","7000000"
"11","128","500","8","2","14","5","19","104142","109375","64","5233","1","7000000"
"11","128","500","8","2","14","6","20","108238","109375","64","1137","1","7000000"
"11","128","500","8","2","14","7","21","112334","125000","8","12666","1","1000000"
"11","128","500","8","2","14","8","22","116430","125000","8","8570","1","1000000"
"11","128","500","8","2","14","9","23","120526","125000","8","4474","1","1000000"
"11","128","500","8","2","14","10","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","14","11","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","14","12","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","14","13","27","136910","140625","64","3715","1","9000000"
"11","128","500","8","2","14","14","28","141006","150000","40","8994","1","6000000"
"11","128","500","8","2","14","15","29","145102","150000","40","4898","1","6000000"
"11","128","500","8","2","14","16","30","149198","150000","40","802","1","6000000"
"11","128","500","8","2","15","1","16","91854","93750","32","1896","1","3000000"
"11","128","500","8","2","15","2","17","95950","100000","40","4050","1","4000000"
"11","128","500","8","2","15","3","18","100046","109375","64","9329","1","7000000"
"11","128","500","8","2","15","4","19","104142","109375","64","5233","1","7000000"
"11","128","500","8","2","15","5","20","108238","109375","64","1137","1","7000000"
"11","128","500","8","2","15","6","21","112334","125000","8","12666","1","1000000"
"11","128","500","8","2","15","7","22","116430","125000","8","8570","1","1000000"
"11","128","500","8","2","15","8","23","120526","125000","8","4474","1","1000000"
"11","128","500","8","2","15","9","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","15","10","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","15","11","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","15","12","27","136910","140625","64","3715","1","9000000"
"11","128","500","8","2","15","13","28","141006","150000","40","8994","1","6000000"
"11","128","500","8","2","15","14","29","145102","150000","40","4898","1","6000000"
"11","128","500","8","2","15","15","30","149198","150000","40","802","1","6000000"
"11","128","500","8","2","15","16","31","153294","156250","32","2956","1","5000000"
"11","128","500","8","2","16","1","17","95950","100000","40","4050","1","4000000"
"11","128","500","8","2","16","2","18","100046","109375","64","9329","1","7000000"
"11","128","500","8","2","16","3","19","104142","109375","64","5233","1","7000000"
"11","128","500","8","2","16","4","20","108238","109375","64","1137","1","7000000"
"11","128","500","8","2","16","5","21","112334","125000","8","12666","1","1000000"
"11","128","500","8","2","16","6","22","116430","125000","8","8570","1","1000000"
"11","128","500","8","2","16","7","23","120526","125000","8","4474","1","1000000"
"11","128","500","8","2","16","8","24","124622","125000","8","378","1","1000000"
"11","128","500","8","2","16","9","25","128718","140625","64","11907","1","9000000"
"11","128","500","8","2","16","10","26","132814","140625","64","7811","1","9000000"
"11","128","500","8","2","16","11","27","136910","140625","64","3715","1","9000000"
"11","128","500","8","2","16","12","28","141006","150000","40","8994","1","6000000"
"11","128","500","8","2","16","13","29","145102","150000","40","4898","1","6000000"
"11","128","500","8","2","16","14","30","149198","150000","40","802","1","6000000"
"11","128","500","8","2","16","15","31","153294","156250","32","2956","1","5000000"
"11","128","500","8","2","16","16","32","157390","175000","40","17610","1","7000000"
"11","128","500","9","2","1","1","2","34510","200000","45","165490","1","9000000"
"11","128","500","9","2","1","2","3","38606","200000","45","161394","1","9000000"
"11","128","500","9","2","1","3","4","42702","200000","45","157298","1","9000000"
"11","128","500","9","2","1","4","5","46798","200000","45","153202","1","9000000"
"11","128","500","9","2","1","5","6","50894","200000","45","149106","1","9000000"
"11","128","500","9","2","1","6","7","54990","200000","45","145010","1","9000000"
"11","128","500","9","2","1","7","8","59086","200000","45","140914","1","9000000"
"11","128","500","9","2","1","8","9","63182","200000","45","136818","1","9000000"
"11","128","500","9","2","1","9","10","67278","200000","45","132722","1","9000000"
"11","128","500","9","2","1","10","11","71374","200000","45","128626","1","9000000"
"11","128","500","9","2","1","11","12","75470","200000","45","124530","1","9000000"
"11","128","500","9","2","1","12","13","79566","200000","45","120434","1","9000000"
"11","128","500","9","2","1","13","14","83662","200000","45","116338","1","9000000"
"11","128","500","9","2","1","14","15","87758","200000","45","112242","1","9000000"
"11","128","500","9","2","1","15","16","91854","200000","45","108146","1","9000000"
"11","128","500","9","2","1","16","17","95950","200000","45","104050","1","9000000"
"11","128","500","9","2","2","1","3","38606","200000","45","161394","1","9000000"
"11","128","500","9","2","2","2","4","42702","200000","45","157298","1","9000000"
"11","128","500","9","2","2","3","5","46798","200000","45","153202","1","9000000"
"11","128","500","9","2","2","4","6","50894","200000","45","149106","1","9000000"
"11","128","500","9","2","2","5","7","54990","200000","45","145010","1","9000000"
"11","128","500","9","2","2","6","8","59086","200000","45","140914","1","9000000"
"11","128","500","9","2","2","7","9","63182","200000","45","136818","1","9000000"
"11","128","500","9","2","2","8","10","67278","200000","45","132722","1","9000000"
"11","128","500","9","2","2","9","11","71374","200000","45","128626","1","9000000"
"11","128","500","9","2","2","10","12","75470","200000","45","124530","1","9000000"
"11","128","500","9","2","2","11","13","79566","200000","45","120434","1","9000000"
"11","128","500","9","2","2","12","14","83662","200000","45","116338","1","9000000"
"11","128","500","9","2","2","13","15","87758","200000","45","112242","1","9000000"
"11","128","500","9","2","2","14","16","91854","200000","45","108146","1","9000000"
"11","128","500","9","2","2","15","17","95950","200000","45","104050","1","9000000"
"11","128","500","9","2","2","16","18","100046","200000","45","99954","1","9000000"
"11","128","500","9","2","3","1","4","42702","200000","45","157298","1","9000000"
"11","128","500","9","2","3","2","5","46798","200000","45","153202","1","9000000"
"11","128","500","9","2","3","3","6","50894","200000","45","149106","1","9000000"
"11","128","500","9","2","3","4","7","54990","200000","45","145010","1","9000000"
"11","128","500","9","2","3","5","8","59086","200000","45","140914","1","9000000"
"11","128","500","9","2","3","6","9","63182","200000","45","136818","1","9000000"
"11","128","500","9","2","3","7","10","67278","200000","45","132722","1","9000000"
"11","128","500","9","2","3","8","11","71374","200000","45","128626","1","9000000"
"11","128","500","9","2","3","9","12","75470","200000","45","124530","1","9000000"
"11","128","500","9","2","3","10","13","79566","200000","45","120434","1","9000000"
"11","128","500","9","2","3","11","14","83662","200000","45","116338","1","9000000"
"11","128","500","9","2","3","12","15","87758","200000","45","112242","1","9000000"
"11","128","500","9","2","3","13","16","91854","200000","45","108146","1","9000000"
"11","128","500","9","2","3","14","17","95950","200000","45","104050","1","9000000"
"11","128","500","9","2","3","15","18","100046","200000","45","99954","1","9000000"
"11","128","500","9","2","3","16","19","104142","200000","45","95858","1","9000000"
"11","128","500","9","2","4","1","5","46798","200000","45","153202","1","9000000"
"11","128","500","9","2","4","2","6","50894","200000","45","149106","1","9000000"
